model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|0|<bos>|-12.894927978515625|-148.56982421875|-135.67489624023438|-10.021430015563965|2.87349796295166
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|1|The|-12.263092041015625|-150.24740600585938|-137.98431396484375|-10.021430015563965|2.24166202545166
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|2| surfer|-11.34808349609375|-139.26882934570312|-127.92074584960938|-10.021430015563965|1.3266534805297852
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|3| woke|-10.028060913085938|-132.01202392578125|-121.98396301269531|-10.021430015563965|0.006630897521972656
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|4| up|-10.024574279785156|-121.61678314208984|-111.59220886230469|-10.021430015563965|0.0031442642211914062
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|5| early|-12.500160217285156|-120.18058776855469|-107.68042755126953|-10.021430015563965|2.4787302017211914
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|6| to|-10.014312744140625|-117.60578918457031|-107.59147644042969|-10.021430015563965|-0.007117271423339844
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|7| go|-11.052032470703125|-114.42034912109375|-103.36831665039062|-10.021430015563965|1.0306024551391602
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|8| surfing|-11.457809448242188|-105.7364730834961|-94.2786636352539|-10.021430015563965|1.4363794326782227
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|9|.|-10.034889221191406|-105.89876556396484|-95.86387634277344|-10.021430015563965|0.013459205627441406
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|10| He|-10.086898803710938|-105.42568969726562|-95.33879089355469|-10.021430015563965|0.06546878814697266
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|11| checked|-11.51470947265625|-102.26594543457031|-90.75123596191406|-10.021430015563965|1.4932794570922852
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|12| the|-10.028053283691406|-97.19857788085938|-87.17052459716797|-10.021430015563965|0.006623268127441406
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|13| weather|-10.039962768554688|-95.89762878417969|-85.857666015625|-10.021430015563965|0.018532752990722656
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|14| forecast|-10.243026733398438|-94.56005859375|-84.31703186035156|-10.021430015563965|0.22159671783447266
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|15| to|-10.014617919921875|-94.57249450683594|-84.55787658691406|-10.021430015563965|-0.006812095642089844
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|16| see|-10.102775573730469|-88.673095703125|-78.57032012939453|-10.021430015563965|0.0813455581665039
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|17| if|-10.04949951171875|-87.710693359375|-77.66119384765625|-10.021430015563965|0.028069496154785156
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|18| it|-10.022026062011719|-87.67385864257812|-77.6518325805664|-10.021430015563965|0.0005960464477539062
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|19| would|-10.167373657226562|-86.72496795654297|-76.5575942993164|-10.021430015563965|0.14594364166259766
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|20| be|-10.055496215820312|-86.60973358154297|-76.55423736572266|-10.021430015563965|0.034066200256347656
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|21| windy|-9.421073913574219|-79.60839080810547|-70.18731689453125|-10.021430015563965|-0.6003561019897461
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|22|,|-10.785179138183594|-79.31153106689453|-68.52635192871094|-10.021430015563965|0.7637491226196289
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|23| since|-10.223243713378906|-68.91183471679688|-58.68859100341797|-10.021430015563965|0.2018136978149414
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|24| the|-10.316692352294922|-67.35116577148438|-57.03447341918945|-10.021430015563965|0.29526233673095703
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|25| previous|-10.045135498046875|-68.29460906982422|-58.249473571777344|-10.021430015563965|0.023705482482910156
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|26| days|-9.69366455078125|-55.15422058105469|-45.46055603027344|-10.021430015563965|-0.32776546478271484
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|27| the|-10.084197998046875|-51.75208282470703|-41.667884826660156|-10.021430015563965|0.06276798248291016
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|28| weather|-10.095222473144531|-43.73176193237305|-33.636539459228516|-10.021430015563965|0.0737924575805664
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|29| had|-10.021171569824219|-44.87627410888672|-34.8551025390625|-10.021430015563965|-0.00025844573974609375
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|30| been|-10.014945983886719|-44.6722526550293|-34.65730667114258|-10.021430015563965|-0.006484031677246094
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|31| calm|-9.78499984741211|-42.241058349609375|-32.456058502197266|-10.021430015563965|-0.23643016815185547
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|32|.|-10.020503997802734|-42.72774124145508|-32.707237243652344|-10.021430015563965|-0.0009260177612304688
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|33| He|-10.021106719970703|-42.63041687011719|-32.609310150146484|-10.021430015563965|-0.00032329559326171875
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|34| quickly|-10.014520645141602|-39.81132507324219|-29.796804428100586|-10.021430015563965|-0.006909370422363281
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|35| grabbed|-10.083562850952148|-32.84745788574219|-22.76389503479004|-10.021430015563965|0.062132835388183594
google/gemma-3-1b-it|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be good.NEWLINENEWLINEThe waves were beautiful, and the sun was shining brightly. He spent the morning|36| his|-10.022937774658203|-33.19614791870117|-23.17321014404297|-10.021430015563965|0.0015077590942382812
