model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|0|Pass|-17.3446044921875|-160.27816772460938|-142.93356323242188|-17.146013259887695|0.1985912322998047
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|1|age|-17.750823974609375|-150.5967254638672|-132.8459014892578|-17.146013259887695|0.6048107147216797
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|2|:|-17.17529296875|-149.3871612548828|-132.2118682861328|-17.146013259887695|0.029279708862304688
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|3| "|-17.148849487304688|-145.31704711914062|-128.16819763183594|-17.146013259887695|0.0028362274169921875
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|4|In|-17.151771545410156|-141.78591918945312|-124.63414764404297|-17.146013259887695|0.0057582855224609375
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|5| 1997|-17.40801239013672|-134.0607147216797|-116.65270233154297|-17.146013259887695|0.26199913024902344
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|6|,|-17.153038024902344|-129.4893341064453|-112.33629608154297|-17.146013259887695|0.0070247650146484375
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|7| NASA|-17.17401885986328|-129.13865661621094|-111.96463775634766|-17.146013259887695|0.028005599975585938
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|8|'s|-17.148193359375|-122.36215209960938|-105.21395874023438|-17.146013259887695|0.0021800994873046875
EleutherAI/gpt-neo-1.3B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What was the mission of the probe?" Answer: "The Cassini probe was launched on September 1|9| Cass|-17.14807891845703|-120.66801452636719|-103.51993560791016|-17.146013259887695|0.0020656585693359375
