model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|16| for|-8.240287780761719|-100.73267364501953|-92.49238586425781|-8.237847328186035|0.0024404525756835938
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|17| weeks|-8.237014770507812|-99.6246566772461|-91.38764190673828|-8.237847328186035|-0.0008325576782226562
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|18|,|-8.244644165039062|-98.7831039428711|-90.53845977783203|-8.237847328186035|0.006796836853027344
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|19| but|-8.241722106933594|-97.67082214355469|-89.4291000366211|-8.237847328186035|0.0038747787475585938
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|20| he|-8.239479064941406|-97.38279724121094|-89.14331817626953|-8.237847328186035|0.0016317367553710938
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|21| still|-8.224319458007812|-95.30813598632812|-87.08381652832031|-8.237847328186035|-0.013527870178222656
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|22| wasn|-8.237808227539062|-93.78827667236328|-85.55046844482422|-8.237847328186035|-3.910064697265625e-05
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|23|'t|-8.210716247558594|-90.3177261352539|-82.10700988769531|-8.237847328186035|-0.027131080627441406
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|24| sure|-8.253929138183594|-90.01903533935547|-81.76510620117188|-8.237847328186035|0.016081809997558594
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|25| he|-8.22943115234375|-89.61709594726562|-81.38766479492188|-8.237847328186035|-0.008416175842285156
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|26| was|-8.249343872070312|-88.26799774169922|-80.0186538696289|-8.237847328186035|0.011496543884277344
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|27| fully|-8.236602783203125|-80.90557861328125|-72.66897583007812|-8.237847328186035|-0.0012445449829101562
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|28| ready|-8.323143005371094|-74.30819702148438|-65.98505401611328|-8.237847328186035|0.0852956771850586
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|29|."|-8.697341918945312|-71.69611358642578|-62.99877166748047|-8.237847328186035|0.45949459075927734
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|30| Sentence|-8.815387725830078|-59.79001998901367|-50.974632263183594|-8.237847328186035|0.577540397644043
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|31|:|-8.237747192382812|-63.55525588989258|-55.317508697509766|-8.237847328186035|-0.00010013580322265625
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|32| "|-8.247821807861328|-58.84600067138672|-50.59817886352539|-8.237847328186035|0.009974479675292969
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|33|As|-8.236946105957031|-57.95543670654297|-49.71849060058594|-8.237847328186035|-0.0009012222290039062
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|34| Tim|-8.20599365234375|-50.795379638671875|-42.589385986328125|-8.237847328186035|-0.031853675842285156
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|35| stood|-8.345928192138672|-49.93400192260742|-41.58807373046875|-8.237847328186035|0.10808086395263672
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|36| in|-8.237834930419922|-47.250694274902344|-39.01285934448242|-8.237847328186035|-1.239776611328125e-05
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|37| front|-8.237689971923828|-45.99211120605469|-37.75442123413086|-8.237847328186035|-0.00015735626220703125
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|38| of|-8.237751007080078|-45.85498046875|-37.61722946166992|-8.237847328186035|-9.632110595703125e-05
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|39| the|-8.272262573242188|-45.49510955810547|-37.22284698486328|-8.237847328186035|0.034415245056152344
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|40| audience|-8.239356994628906|-43.27688980102539|-35.037532806396484|-8.237847328186035|0.0015096664428710938
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|41|,|-8.238483428955078|-43.000484466552734|-34.762001037597656|-8.237847328186035|0.0006361007690429688
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|42| he|-8.23818588256836|-42.50825500488281|-34.27006912231445|-8.237847328186035|0.00033855438232421875
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|43| took|-8.238853454589844|-42.118133544921875|-33.87928009033203|-8.237847328186035|0.0010061264038085938
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|44| deep|-8.241048812866211|-37.37685012817383|-29.135801315307617|-8.237847328186035|0.0032014846801757812
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|45| breath|-8.237916946411133|-33.32206726074219|-25.084150314331055|-8.237847328186035|6.961822509765625e-05
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|46|s|-8.242094039916992|-33.20232009887695|-24.96022605895996|-8.237847328186035|0.004246711730957031
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|47| and|-8.239400863647461|-33.19929504394531|-24.95989418029785|-8.237847328186035|0.0015535354614257812
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|48| tried|-8.257253646850586|-31.769248962402344|-23.511995315551758|-8.237847328186035|0.01940631866455078
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|49| to|-8.23784065246582|-30.931110382080078|-22.693269729614258|-8.237847328186035|-6.67572021484375e-06
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|50| remain|-10.166488647460938|-28.547483444213867|-18.38099479675293|-8.237847328186035|1.9286413192749023
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|51| ____|-11.135581970214844|-24.945375442504883|-13.809793472290039|-8.237847328186035|2.8977346420288086
allenai/OLMo-2-0425-1B|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.|"NEWLINEOutput: calm<|endoftext|>Detailed Instructions: In this task, you are given a sentence in the English|52|_.|-10.515218734741211|-10.515218734741211|4.76837158203125e-07|-8.237847328186035|2.277371406555176
