model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|0|Dr|-22.56542205810547|-133.26235961914062|-110.69693756103516|-20.58310890197754|1.9823131561279297
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|1|.|-20.123291015625|-128.3443603515625|-108.2210693359375|-20.58310890197754|-0.45981788635253906
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|2| Chang|-20.597137451171875|-123.61692810058594|-103.01979064941406|-20.58310890197754|0.014028549194335938
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|3| was|-20.621231079101562|-113.38823699951172|-92.76700592041016|-20.58310890197754|0.03812217712402344
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|4| excited|-20.383010864257812|-107.82768249511719|-87.44467163085938|-20.58310890197754|-0.20009803771972656
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|5| about|-19.66803741455078|-99.76892852783203|-80.10089111328125|-20.58310890197754|-0.9150714874267578
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|6| her|-19.863265991210938|-97.19063568115234|-77.3273696899414|-20.58310890197754|-0.7198429107666016
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|7| hike|-21.189849853515625|-90.725830078125|-69.53598022460938|-20.58310890197754|0.6067409515380859
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|8| to|-20.596755981445312|-85.42620086669922|-64.8294448852539|-20.58310890197754|0.013647079467773438
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|9| the|-20.58203125|-84.62970733642578|-64.04767608642578|-20.58310890197754|-0.0010776519775390625
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|10| mountains|-20.51061248779297|-83.70015716552734|-63.189544677734375|-20.58310890197754|-0.07249641418457031
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|11|.|-20.57882308959961|-81.29805755615234|-60.719234466552734|-20.58310890197754|-0.0042858123779296875
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|12| She|-20.580787658691406|-80.2464828491211|-59.66569519042969|-20.58310890197754|-0.0023212432861328125
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|13| packed|-20.589710235595703|-79.43276977539062|-58.84305953979492|-20.58310890197754|0.0066013336181640625
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|14| her|-20.63205337524414|-75.98869323730469|-55.35663986206055|-20.58310890197754|0.04894447326660156
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|15| tent|-20.929271697998047|-74.27557373046875|-53.3463020324707|-20.58310890197754|0.3461627960205078
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|16|,|-20.59572982788086|-71.90060424804688|-51.304874420166016|-20.58310890197754|0.012620925903320312
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|17| hiking|-20.662784576416016|-71.36209869384766|-50.69931411743164|-20.58310890197754|0.07967567443847656
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|18| boots|-20.655704498291016|-65.8387222290039|-45.18301773071289|-20.58310890197754|0.07259559631347656
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|19|,|-20.581119537353516|-65.55184936523438|-44.97072982788086|-20.58310890197754|-0.0019893646240234375
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|20| a|-20.580913543701172|-65.48507690429688|-44.9041633605957|-20.58310890197754|-0.0021953582763671875
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|21| warm|-20.637237548828125|-61.51689147949219|-40.87965393066406|-20.58310890197754|0.05412864685058594
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|22| jacket|-20.627403259277344|-56.92226791381836|-36.294864654541016|-20.58310890197754|0.04429435729980469
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|23|,|-20.58126449584961|-57.01008605957031|-36.4288215637207|-20.58310890197754|-0.0018444061279296875
Qwen/Qwen2.5-1.5B-Instruct|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment after completing the challenging hike.NEWLINENEWLINEWhat is the next sentence?NEWLINEPick from:NEWLINE (A). Chang|24| and|-20.58112335205078|-56.940521240234375|-36.359397888183594|-20.58310890197754|-0.0019855499267578125
