model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|0|Context|-32.39247131347656|-217.6708221435547|-185.27835083007812|-32.4747314453125|-0.0822601318359375
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|1|:|-32.488616943359375|-213.47344970703125|-180.98483276367188|-32.4747314453125|0.013885498046875
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|2| "|-32.491546630859375|-211.80320739746094|-179.31166076660156|-32.4747314453125|0.016815185546875
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|3|Tim|-32.385833740234375|-206.04954528808594|-173.66371154785156|-32.4747314453125|-0.088897705078125
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|4| was|-32.504791259765625|-198.12490844726562|-165.6201171875|-32.4747314453125|0.030059814453125
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|5| nervous|-32.66242980957031|-190.6402130126953|-157.977783203125|-32.4747314453125|0.1876983642578125
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|6| about|-32.50233459472656|-182.24046325683594|-149.73812866210938|-32.4747314453125|0.0276031494140625
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|7| his|-32.18988037109375|-180.43409729003906|-148.2442169189453|-32.4747314453125|-0.28485107421875
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|8| talk|-32.48785400390625|-173.5077667236328|-141.01991271972656|-32.4747314453125|0.01312255859375
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|9|.|-32.490203857421875|-171.62118530273438|-139.1309814453125|-32.4747314453125|0.015472412109375
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|10| He|-32.49061584472656|-169.5345001220703|-137.04388427734375|-32.4747314453125|0.0158843994140625
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He was so excited that he didn't even think about it. He was so excited that he didn|11| had|-32.49554443359375|-167.9298095703125|-135.43426513671875|-32.4747314453125|0.02081298828125
