model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|0|The|-21.709365844726562|-181.87835693359375|-160.1689910888672|-21.7325382232666|-0.023172378540039062
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|1| police|-21.85589599609375|-175.38375854492188|-153.52786254882812|-21.7325382232666|0.12335777282714844
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|2| officer|-21.54730224609375|-171.31069946289062|-149.76339721679688|-21.7325382232666|-0.18523597717285156
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|3| walked|-21.836990356445312|-165.84078979492188|-144.00379943847656|-21.7325382232666|0.10445213317871094
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|4| into|-21.802841186523438|-158.87396240234375|-137.0711212158203|-21.7325382232666|0.07030296325683594
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|5| the|-21.781646728515625|-158.7631072998047|-136.98146057128906|-21.7325382232666|0.04910850524902344
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|6| room|-21.854354858398438|-156.4451904296875|-134.59083557128906|-21.7325382232666|0.12181663513183594
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|7|,|-21.756240844726562|-154.70571899414062|-132.94947814941406|-21.7325382232666|0.023702621459960938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|8| carefully|-21.784774780273438|-151.66641235351562|-129.8816375732422|-21.7325382232666|0.05223655700683594
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|9| examining|-21.893577575683594|-142.25790405273438|-120.36432647705078|-21.7325382232666|0.1610393524169922
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|10| every|-21.71515655517578|-136.39974975585938|-114.6845932006836|-21.7325382232666|-0.017381668090820312
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|11| clue|-21.62316131591797|-130.56573486328125|-108.94257354736328|-21.7325382232666|-0.10937690734863281
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|12|.|-21.754104614257812|-126.79158020019531|-105.0374755859375|-21.7325382232666|0.021566390991210938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|13| The|-21.76348876953125|-124.4915771484375|-102.72808837890625|-21.7325382232666|0.030950546264648438
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|14| information|-21.699737548828125|-120.49727630615234|-98.79753875732422|-21.7325382232666|-0.03280067443847656
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|15| was|-21.755767822265625|-115.71328735351562|-93.95751953125|-21.7325382232666|0.023229598999023438
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|16| sparse|-21.804222106933594|-110.58975219726562|-88.78553009033203|-21.7325382232666|0.07168388366699219
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|17|,|-21.753250122070312|-107.9497299194336|-86.19647979736328|-21.7325382232666|0.020711898803710938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|18| but|-21.76103973388672|-106.80878448486328|-85.04774475097656|-21.7325382232666|0.028501510620117188
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|19| he|-21.732208251953125|-105.75611114501953|-84.0239028930664|-21.7325382232666|-0.0003299713134765625
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|20| believed|-21.753326416015625|-100.2484130859375|-78.49508666992188|-21.7325382232666|0.020788192749023438
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|21| the|-21.82379913330078|-96.85692596435547|-75.03312683105469|-21.7325382232666|0.09126091003417969
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|22| clues|-21.75555419921875|-93.6307373046875|-71.87518310546875|-21.7325382232666|0.023015975952148438
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|23| would|-21.757003784179688|-89.6904525756836|-67.9334487915039|-21.7325382232666|0.024465560913085938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|24| lead|-21.75141143798828|-87.32704162597656|-65.57563018798828|-21.7325382232666|0.018873214721679688
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|25| him|-21.747604370117188|-84.92659759521484|-63.178993225097656|-21.7325382232666|0.015066146850585938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|26| to|-21.75424575805664|-84.24457550048828|-62.49032974243164|-21.7325382232666|0.021707534790039062
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|27| the|-21.755691528320312|-83.96837615966797|-62.212684631347656|-21.7325382232666|0.023153305053710938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|28| truth|-21.738933563232422|-81.02426147460938|-59.28532791137695|-21.7325382232666|0.0063953399658203125
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|29|.|-21.754714965820312|-79.89166259765625|-58.13694763183594|-21.7325382232666|0.022176742553710938
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|30| He|-21.74872589111328|-79.53730773925781|-57.78858184814453|-21.7325382232666|0.016187667846679688
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|31| looked|-21.76605987548828|-77.0120620727539|-55.246002197265625|-21.7325382232666|0.03352165222167969
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|32| at|-21.73065948486328|-73.70298767089844|-51.972328186035156|-21.7325382232666|-0.0018787384033203125
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|33| the|-21.743553161621094|-72.25379180908203|-50.51023864746094|-21.7325382232666|0.011014938354492188
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|34| do|-21.75415802001953|-71.73756408691406|-49.98340606689453|-21.7325382232666|0.021619796752929688
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|35|ork|-21.753684997558594|-62.690303802490234|-40.93661880493164|-21.7325382232666|0.021146774291992188
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|36|nob|-21.753684997558594|-62.100059509277344|-40.34637451171875|-21.7325382232666|0.021146774291992188
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|37|,|-21.758705139160156|-62.08478927612305|-40.32608413696289|-21.7325382232666|0.026166915893554688
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|38| noticing|-21.886363983154297|-59.93302917480469|-38.04666519165039|-21.7325382232666|0.1538257598876953
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|39| something|-21.84994125366211|-54.15766906738281|-32.3077278137207|-21.7325382232666|0.11740303039550781
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|40| odd|-21.80767250061035|-49.30311584472656|-27.49544334411621|-21.7325382232666|0.07513427734375
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|41| about|-21.775005340576172|-47.11793899536133|-25.342933654785156|-21.7325382232666|0.04246711730957031
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|42| it|-21.758974075317383|-45.5106315612793|-23.751657485961914|-21.7325382232666|0.02643585205078125
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|43|.|-21.754457473754883|-44.40857696533203|-22.65411949157715|-21.7325382232666|0.02191925048828125
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|44| He|-21.741727828979492|-44.09963607788086|-22.357908248901367|-21.7325382232666|0.009189605712890625
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|45| made|-21.75190544128418|-41.996063232421875|-20.244157791137695|-21.7325382232666|0.019367218017578125
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|46| a|-21.749725341796875|-36.47834014892578|-14.728615760803223|-21.7325382232666|0.017187118530273438
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|47| note|-21.51438331604004|-35.10336685180664|-13.588983535766602|-21.7325382232666|-0.2181549072265625
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|48| to|-21.753780364990234|-33.281803131103516|-11.528023719787598|-21.7325382232666|0.021242141723632812
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|49| check|-22.716833114624023|-32.399261474609375|-9.682428359985352|-21.7325382232666|0.9842948913574219
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|50| it|-22.693355560302734|-29.044803619384766|-6.351448059082031|-21.7325382232666|0.9608173370361328
openai-community/gpt2|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINE"I'm not sure what it is," he said. "I'm not|51| more|-27.78282928466797|-27.7828311920166|-2.5033950805664062e-06|-21.7325382232666|6.050291061401367
