model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|0|The|-20.340652465820312|-154.02182006835938|-133.68116760253906|-17.964338302612305|2.376314163208008
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|1| police|-18.16284942626953|-143.7176055908203|-125.55475616455078|-17.964338302612305|0.19851112365722656
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|2| officer|-17.83458709716797|-134.71499633789062|-116.88040924072266|-17.964338302612305|-0.12975120544433594
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|3| walked|-18.278701782226562|-130.6763916015625|-112.39768981933594|-17.964338302612305|0.3143634796142578
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|4| into|-18.25231170654297|-124.42203521728516|-106.16972351074219|-17.964338302612305|0.28797340393066406
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|5| the|-17.984954833984375|-124.73845672607422|-106.75350189208984|-17.964338302612305|0.020616531372070312
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|6| room|-18.104019165039062|-123.56771850585938|-105.46369934082031|-17.964338302612305|0.1396808624267578
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|7|,|-17.97991180419922|-123.31024169921875|-105.33032989501953|-17.964338302612305|0.015573501586914062
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|8| carefully|-18.054946899414062|-121.45811462402344|-103.40316772460938|-17.964338302612305|0.09060859680175781
Qwen/Qwen2.5-1.5B-Instruct|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely later.NEWLINENEWLINEWhat is the next sentence that logically follows? To continue the story and provide a coherent|9| examining|-18.16259002685547|-113.40213775634766|-95.23954772949219|-17.964338302612305|0.19825172424316406
