model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|0|Dr|-20.51831817626953|-142.35391235351562|-121.8355941772461|-16.427814483642578|4.090503692626953|137.46556162834167
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|1|.|-19.088523864746094|-137.49185180664062|-118.40332794189453|-16.427814483642578|2.6607093811035156|136.15140175819397
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|2| Chang|-17.59844207763672|-131.7315673828125|-114.13312530517578|-16.427814483642578|1.1706275939941406|136.78040552139282
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|3| was|-16.42803955078125|-122.67326354980469|-106.24522399902344|-16.427814483642578|0.000225067138671875|137.33483028411865
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|4| excited|-16.44062042236328|-118.75173950195312|-102.31111907958984|-16.427814483642578|0.012805938720703125|137.56397581100464
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|5| about|-16.422653198242188|-112.6869888305664|-96.26433563232422|-16.427814483642578|-0.005161285400390625|136.89487314224243
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|6| her|-16.828819274902344|-110.6949691772461|-93.86614990234375|-16.427814483642578|0.4010047912597656|137.4288465976715
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|7| hike|-17.915794372558594|-103.7737808227539|-85.85798645019531|-16.427814483642578|1.4879798889160156|137.3170735836029
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|8| to|-16.648826599121094|-95.72205352783203|-79.07322692871094|-16.427814483642578|0.22101211547851562|137.51202583312988
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|9| the|-16.429290771484375|-95.40117645263672|-78.97188568115234|-16.427814483642578|0.001476287841796875|137.39648365974426
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|10| mountains|-16.62566375732422|-94.61709594726562|-77.9914321899414|-16.427814483642578|0.19784927368164062|137.15690970420837
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|11|.|-16.439788818359375|-91.56117248535156|-75.12138366699219|-16.427814483642578|0.011974334716796875|137.92286014556885
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|12| She|-16.429580688476562|-91.01309967041016|-74.5835189819336|-16.427814483642578|0.001766204833984375|137.23978281021118
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|13| packed|-16.579132080078125|-89.65129852294922|-73.0721664428711|-16.427814483642578|0.15131759643554688|137.29096460342407
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|14| her|-16.54120635986328|-86.52608489990234|-69.98487854003906|-16.427814483642578|0.11339187622070312|136.86167216300964
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|15| tent|-16.527923583984375|-80.2725601196289|-63.74463653564453|-16.427814483642578|0.10010910034179688|137.64843034744263
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|16|,|-16.42961883544922|-80.16729736328125|-63.73767852783203|-16.427814483642578|0.001804351806640625|137.6715874671936
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|17| hiking|-16.511558532714844|-78.45687103271484|-61.9453125|-16.427814483642578|0.08374404907226562|137.30246591567993
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|18| boots|-16.453147888183594|-72.8664321899414|-56.41328430175781|-16.427814483642578|0.025333404541015625|137.40159583091736
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|19|,|-16.429447174072266|-72.29052734375|-55.861080169677734|-16.427814483642578|0.0016326904296875|137.5617311000824
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|20| a|-16.42959976196289|-72.25886535644531|-55.82926559448242|-16.427814483642578|0.0017852783203125|137.19494223594666
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|21| warm|-16.43022918701172|-69.02823638916016|-52.59800720214844|-16.427814483642578|0.002414703369140625|137.89816999435425
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|22| jacket|-16.448013305664062|-64.99858093261719|-48.550567626953125|-16.427814483642578|0.020198822021484375|137.53399562835693
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|23|,|-16.42935562133789|-64.79749298095703|-48.36813735961914|-16.427814483642578|0.0015411376953125|138.2680540084839
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|24| and|-16.429779052734375|-64.7383041381836|-48.30852508544922|-16.427814483642578|0.001964569091796875|137.60669875144958
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|25| food|-16.630401611328125|-63.775665283203125|-47.145263671875|-16.427814483642578|0.20258712768554688|137.1093418598175
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|26| for|-16.42986297607422|-59.56840133666992|-43.1385383605957|-16.427814483642578|0.002048492431640625|137.40564727783203
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|27| the|-16.41724395751953|-57.400211334228516|-40.982967376708984|-16.427814483642578|-0.010570526123046875|137.16667771339417
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|28| journey|-16.50170135498047|-56.1313362121582|-39.629634857177734|-16.427814483642578|0.07388687133789062|138.19858717918396
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|29|.|-16.42989730834961|-55.02547836303711|-38.5955810546875|-16.427814483642578|0.00208282470703125|137.62820291519165
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|30| When|-16.539348602294922|-54.820011138916016|-38.280662536621094|-16.427814483642578|0.11153411865234375|137.1100103855133
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|31| she|-16.481544494628906|-51.1375617980957|-34.6560173034668|-16.427814483642578|0.053730010986328125|137.4940004348755
Qwen/Qwen3-1.7B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. What is the best way to describe her experience of feeling accomplished? A. A cognitive dis|32| reached|-16.445362091064453|-51.290008544921875|-34.84464645385742|-16.427814483642578|0.017547607421875|136.7894802093506
