model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|0|Context|-50.43443298339844|-235.72097778320312|-185.2865447998047|-50.24353790283203|0.19089508056640625|27.25060224533081
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|1|:|-50.22441101074219|-231.178955078125|-180.9545440673828|-50.24353790283203|-0.01912689208984375|25.8231098651886
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|2| "|-50.22581481933594|-229.5074462890625|-179.28163146972656|-50.24353790283203|-0.01772308349609375|25.02092146873474
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|3|Tim|-50.20549011230469|-223.84530639648438|-173.6398162841797|-50.24353790283203|-0.03804779052734375|24.363563537597656
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|4| was|-50.228118896484375|-215.81906127929688|-165.5909423828125|-50.24353790283203|-0.01541900634765625|24.65897846221924
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|5| nervous|-50.34394836425781|-208.31219482421875|-157.96824645996094|-50.24353790283203|0.10041046142578125|24.132009029388428
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|6| about|-50.01861572265625|-199.7533721923828|-149.73475646972656|-50.24353790283203|-0.22492218017578125|24.016324281692505
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|7| his|-50.39448547363281|-198.6284942626953|-148.2340087890625|-50.24353790283203|0.15094757080078125|24.038581371307373
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|8| talk|-50.15336608886719|-191.16636657714844|-141.01300048828125|-50.24353790283203|-0.09017181396484375|24.244328022003174
openai-community/gpt2|Context: "Tim was nervous about his talk. He had been preparing and practicing for weeks, but he still wasn't sure he was fully ready." Sentence: "As Tim stood in front of the audience, he took deep breaths and tried to remain _____.| He then turned to face the audience and spoke. "We have a mission to help the country."|9|.|-50.22978210449219|-189.33099365234375|-139.10121154785156|-50.24353790283203|-0.01375579833984375|24.233931064605713
