model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|0|<bos>|-11.693389892578125|-153.6981201171875|-142.00473022460938|-9.66927719116211|2.0241127014160156
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|1|The|-10.840042114257812|-163.5897979736328|-152.749755859375|-9.66927719116211|1.1707649230957031
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|2| police|-11.370956420898438|-157.4918670654297|-146.12091064453125|-9.66927719116211|1.7016792297363281
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|3| officer|-11.715911865234375|-152.2805633544922|-140.5646514892578|-9.66927719116211|2.0466346740722656
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|4| walked|-10.691116333007812|-145.3447265625|-134.6536102294922|-9.66927719116211|1.0218391418457031
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|5| into|-12.270553588867188|-135.40184020996094|-123.13128662109375|-9.66927719116211|2.601276397705078
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|6| the|-11.231460571289062|-140.965576171875|-129.73411560058594|-9.66927719116211|1.5621833801269531
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|7| room|-14.475425720214844|-138.94357299804688|-124.46814727783203|-9.66927719116211|4.806148529052734
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|8|,|-10.607383728027344|-134.46995544433594|-123.8625717163086|-9.66927719116211|0.9381065368652344
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|9| carefully|-11.598716735839844|-134.81338500976562|-123.21466827392578|-9.66927719116211|1.9294395446777344
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|10| examining|-11.527252197265625|-123.4638900756836|-111.93663787841797|-9.66927719116211|1.8579750061035156
google/gemma-3-1b-it|The police officer walked into the room, carefully examining every clue. The information was sparse, but he believed the clues would lead him to the truth. He looked at the doorknob, noticing something odd about it. He made a note to check it more| closely.NEWLINENEWLINEThe woman, a renowned art collector, was sitting in a plush velvet armchair, a|11| every|-9.977386474609375|-121.83560943603516|-111.85822296142578|-9.66927719116211|0.3081092834472656
