model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|0|Dr|-20.225784301757812|-125.68038940429688|-105.45460510253906|-19.865894317626953|0.3598899841308594
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|1|.|-19.85955047607422|-120.3098373413086|-100.45028686523438|-19.865894317626953|-0.006343841552734375
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|2| Chang|-19.860755920410156|-119.69386291503906|-99.8331069946289|-19.865894317626953|-0.005138397216796875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|3| was|-19.89423370361328|-111.70625305175781|-91.81201934814453|-19.865894317626953|0.028339385986328125
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|4| excited|-19.858047485351562|-106.05221557617188|-86.19416809082031|-19.865894317626953|-0.007846832275390625
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|5| about|-19.409278869628906|-99.7225341796875|-80.3132553100586|-19.865894317626953|-0.4566154479980469
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|6| her|-19.861549377441406|-98.8153305053711|-78.95378112792969|-19.865894317626953|-0.004344940185546875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|7| hike|-19.677345275878906|-93.39044952392578|-73.71310424804688|-19.865894317626953|-0.18854904174804688
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|8| to|-20.00273895263672|-85.83392333984375|-65.83118438720703|-19.865894317626953|0.13684463500976562
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|9| the|-19.86054229736328|-85.03685760498047|-65.17631530761719|-19.865894317626953|-0.005352020263671875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|10| mountains|-19.369613647460938|-83.659912109375|-64.29029846191406|-19.865894317626953|-0.4962806701660156
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|11|.|-19.862083435058594|-82.45905303955078|-62.59696960449219|-19.865894317626953|-0.003810882568359375
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|12| She|-19.861034393310547|-81.51976776123047|-61.65873336791992|-19.865894317626953|-0.00485992431640625
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|13| packed|-19.872417449951172|-81.02735137939453|-61.15493392944336|-19.865894317626953|0.00652313232421875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|14| her|-19.927581787109375|-78.1346664428711|-58.20708465576172|-19.865894317626953|0.061687469482421875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|15| tent|-19.799846649169922|-75.20310974121094|-55.403263092041016|-19.865894317626953|-0.06604766845703125
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|16|,|-19.852462768554688|-73.33148193359375|-53.47901916503906|-19.865894317626953|-0.013431549072265625
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|17| hiking|-19.911537170410156|-73.00157165527344|-53.09003448486328|-19.865894317626953|0.045642852783203125
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|18| boots|-19.86219024658203|-67.95135498046875|-48.08916473388672|-19.865894317626953|-0.003704071044921875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|19|,|-19.860645294189453|-67.8408203125|-47.98017501831055|-19.865894317626953|-0.0052490234375
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|20| a|-19.86373519897461|-67.76834106445312|-47.904605865478516|-19.865894317626953|-0.00215911865234375
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|21| warm|-19.889495849609375|-65.55317687988281|-45.66368103027344|-19.865894317626953|0.023601531982421875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|22| jacket|-20.000091552734375|-62.60615921020508|-42.6060676574707|-19.865894317626953|0.13419723510742188
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|23|,|-19.860549926757812|-62.36977005004883|-42.509220123291016|-19.865894317626953|-0.005344390869140625
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|24| and|-19.86309051513672|-62.25861358642578|-42.39552307128906|-19.865894317626953|-0.002803802490234375
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|25| food|-19.379051208496094|-59.6967658996582|-40.31771469116211|-19.865894317626953|-0.4868431091308594
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|26| for|-19.860477447509766|-56.675697326660156|-36.81521987915039|-19.865894317626953|-0.0054168701171875
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|27| the|-19.768199920654297|-55.8587646484375|-36.0905647277832|-19.865894317626953|-0.09769439697265625
allenai/OLMo-2-0425-1B|Dr. Chang was excited about her hike to the mountains. She packed her tent, hiking boots, a warm jacket, and food for the journey. When she reached the mountain top, the view was breathtaking, and Chang felt a sense of| accomplishment. However, as she started to descend, she realized that she had forgotten her water bottle.|28| journey|-19.87627410888672|-54.44904708862305|-34.57277297973633|-19.865894317626953|0.010379791259765625
