model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|0|<|begin_of_text|>|-5.25933837890625|-147.9553680419922|-142.69602966308594|-8.728476524353027|-3.4691381454467773
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|1|Pass|-9.57354736328125|-153.9070587158203|-144.33351135253906|-8.728476524353027|0.8450708389282227
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|2|age|-8.14312744140625|-142.50221252441406|-134.3590850830078|-8.728476524353027|-0.5853490829467773
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|3|:|-8.684814453125|-140.12136840820312|-131.43655395507812|-8.728476524353027|-0.043662071228027344
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|4| "|-8.727462768554688|-138.0205841064453|-129.29312133789062|-8.728476524353027|-0.0010137557983398438
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|5|In|-8.727516174316406|-134.73193359375|-126.0044174194336|-8.728476524353027|-0.0009603500366210938
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|6| |-8.722206115722656|-130.5050506591797|-121.78284454345703|-8.728476524353027|-0.006270408630371094
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|7|199|-10.375259399414062|-126.29669189453125|-115.92143249511719|-8.728476524353027|1.6467828750610352
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|8|7|-10.777473449707031|-123.4615478515625|-112.68407440185547|-8.728476524353027|2.048996925354004
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|9|,|-8.726585388183594|-121.12606811523438|-112.39948272705078|-8.728476524353027|-0.0018911361694335938
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|10| NASA|-8.720909118652344|-121.02914428710938|-112.30823516845703|-8.728476524353027|-0.007567405700683594
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|11|'s|-8.726692199707031|-115.48963165283203|-106.762939453125|-8.728476524353027|-0.0017843246459960938
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|12| Cass|-8.72186279296875|-114.71102142333984|-105.9891586303711|-8.728476524353027|-0.006613731384277344
meta-llama/Llama-3.2-1B-Instruct|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active|13|ini|-8.721855163574219|-111.62821197509766|-102.90635681152344|-8.728476524353027|-0.006621360778808594
