model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|0|The|-34.8321533203125|-159.05577087402344|-124.22361755371094|-13.05621337890625|21.77593994140625
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|1| sur|-35.740020751953125|-161.4547576904297|-125.71473693847656|-13.05621337890625|22.683807373046875
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|2|fer|-35.76288604736328|-149.5441436767578|-113.78125762939453|-13.05621337890625|22.70667266845703
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|3| woke|-35.78953552246094|-145.88233947753906|-110.09280395507812|-13.05621337890625|22.733322143554688
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|4| up|-35.77943420410156|-138.18588256835938|-102.40644836425781|-13.05621337890625|22.723220825195312
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|5| early|-36.87483215332031|-137.51356506347656|-100.63873291015625|-13.05621337890625|23.818618774414062
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|6| to|-37.03898620605469|-134.1226043701172|-97.0836181640625|-13.05621337890625|23.982772827148438
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|7| go|-35.916290283203125|-133.24630737304688|-97.33001708984375|-13.05621337890625|22.860076904296875
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|8| surfing|-36.307472229003906|-127.3133316040039|-91.005859375|-13.05621337890625|23.251258850097656
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|9|.|-36.138877868652344|-126.50872039794922|-90.36984252929688|-13.05621337890625|23.082664489746094
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|10| He|-37.172462463378906|-124.5554428100586|-87.38298034667969|-13.05621337890625|24.116249084472656
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|11| checked|-36.10462951660156|-121.82392120361328|-85.71929168701172|-13.05621337890625|23.048416137695312
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|12| the|-35.86548614501953|-116.93948364257812|-81.0739974975586|-13.05621337890625|22.80927276611328
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|13| weather|-35.765655517578125|-116.38993072509766|-80.62427520751953|-13.05621337890625|22.709442138671875
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|14| forecast|-35.87779235839844|-114.49205017089844|-78.6142578125|-13.05621337890625|22.821578979492188
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|15| to|-35.7662353515625|-114.54662322998047|-78.78038787841797|-13.05621337890625|22.71002197265625
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|16| see|-35.78999328613281|-109.00690460205078|-73.21691131591797|-13.05621337890625|22.733779907226562
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|17| if|-35.410377502441406|-107.28687286376953|-71.87649536132812|-13.05621337890625|22.354164123535156
allenai/OLMo-2-0425-1B-Instruct|The surfer woke up early to go surfing. He checked the weather forecast to see if it would be windy, since the previous days the weather had been calm. He quickly grabbed his equipment and headed to the beach, hoping the weather would| be favorable for a good surf session.NEWLINENEWLINEAs he arrived at the beach, he noticed that|18| it|-35.78471374511719|-107.80419921875|-72.01948547363281|-13.05621337890625|22.728500366210938
