model_name|prompt|response|muid|mu_val|D|D_num|D_denom|A_num|LogA|time
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |0|Pass|-7.4797210693359375|-150.5350799560547|-143.05535888671875|-5.16823673248291|2.3114843368530273|119.54102659225464
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |1|age|-7.462615966796875|-135.45851135253906|-127.99589538574219|-5.16823673248291|2.294379234313965|124.50926542282104
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |2|:|-5.214714050292969|-124.321044921875|-119.10633087158203|-5.16823673248291|0.046477317810058594|124.46999454498291
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |3| "|-5.18768310546875|-122.64839172363281|-117.46070861816406|-5.16823673248291|0.019446372985839844|124.57650971412659
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |4|In|-5.182136535644531|-119.70980072021484|-114.52766418457031|-5.16823673248291|0.013899803161621094|124.90140390396118
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |5| |-5.181709289550781|-116.61912536621094|-111.43741607666016|-5.16823673248291|0.013472557067871094|125.23520088195801
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |6|1|-5.181770324707031|-114.40870666503906|-109.22693634033203|-5.16823673248291|0.013533592224121094|126.17201209068298
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |7|9|-5.1818695068359375|-114.03230285644531|-108.85043334960938|-5.16823673248291|0.013632774353027344|124.72918272018433
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |8|9|-6.384681701660156|-113.7425308227539|-107.35784912109375|-5.16823673248291|1.216444969177246|124.81629180908203
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |9|7|-7.268684387207031|-112.06238555908203|-104.793701171875|-5.16823673248291|2.100447654724121|124.2120521068573
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |10|,|-5.1804962158203125|-109.87456512451172|-104.6940689086914|-5.16823673248291|0.012259483337402344|124.68410181999207
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |11| NASA|-5.186027526855469|-109.83646392822266|-104.65043640136719|-5.16823673248291|0.017790794372558594|124.92296004295349
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |12|'s|-5.1833648681640625|-102.90172576904297|-97.7183609008789|-5.16823673248291|0.015128135681152344|125.36177277565002
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |13| Cass|-5.181831359863281|-102.09564208984375|-96.91381072998047|-5.16823673248291|0.013594627380371094|124.24915313720703
Qwen/Qwen3-1.7B|Passage: "In 1997, NASA's Cassini space probe was launched to explore Saturn. It was active for twenty years, spending it's last 13 years orbiting Saturn." Question: "When was the Cassini launched?| What is the answer?" The answer is: 1997. The answer is: |14|ini|-5.181755065917969|-99.22306823730469|-94.04131317138672|-5.16823673248291|0.013518333435058594|125.01419043540955
